	(0, 0, 0, 0)	(0, 0, 0, 1)	(0, 0, 1, 0)	(0, 0, 1, 1)	(0, 1, 0, 0)	(0, 1, 0, 1)	(0, 1, 1, 0)	(0, 1, 1, 1)	(1, 0, 0, 0)	(1, 0, 0, 1)	(1, 0, 1, 0)	(1, 0, 1, 1)	(1, 1, 0, 0)	(1, 1, 0, 1)	(1, 1, 1, 0)	(1, 1, 1, 1)	edge_sign
(813, 3796)	13	0	9	0	0	1	1	0	0	0	3	0	0	0	0	0	0
(3796, 813)	13	0	0	0	0	1	0	0	9	1	3	0	0	0	0	0	0
(813, 3976)	3	5	9	7	2	2	1	0	0	0	0	2	0	0	0	0	1
(3976, 813)	3	2	0	0	5	2	0	0	9	1	0	0	7	0	2	0	0
(813, 4037)	2	2	13	12	0	0	0	0	0	0	4	1	0	0	0	0	0
(4037, 813)	2	0	0	0	2	0	0	0	13	0	4	0	12	0	1	0	0
(813, 4124)	6	2	17	0	1	2	1	0	0	0	2	0	0	0	0	0	0
(4124, 813)	6	1	0	0	2	2	0	0	17	1	2	0	0	0	0	0	0
(825, 856)	5	4	4	1	0	4	0	0	6	2	9	3	0	0	0	0	0
(856, 825)	5	0	6	0	4	4	2	0	4	0	9	0	1	0	3	0	1
(825, 879)	12	2	0	0	1	1	0	0	10	1	0	0	0	0	0	0	0
(879, 825)	12	1	10	0	2	1	1	0	0	0	0	0	0	0	0	0	1
(825, 974)	6	0	10	1	2	0	1	0	2	0	12	2	0	0	0	0	0
(974, 825)	6	2	2	0	0	0	0	0	10	1	12	0	1	0	2	0	0
(825, 988)	22	3	0	0	2	3	0	0	18	0	0	0	0	0	0	0	0
(988, 825)	22	2	18	0	3	3	0	0	0	0	0	0	0	0	0	0	0
(825, 993)	8	0	3	0	3	0	1	0	10	0	7	0	0	0	0	0	0
(993, 825)	8	3	10	0	0	0	0	0	3	1	7	0	0	0	0	0	0
(825, 996)	15	4	0	0	0	2	0	0	9	2	0	0	0	0	0	0	0
(996, 825)	15	0	9	0	4	2	2	0	0	0	0	0	0	0	0	0	0
(825, 1055)	4	10	0	0	1	1	0	0	3	5	3	0	0	0	0	0	0
(1055, 825)	4	1	3	0	10	1	5	0	0	0	3	0	0	0	0	0	0
(825, 1133)	29	8	0	0	4	5	0	0	8	2	0	0	0	0	0	0	0
(1133, 825)	29	4	8	0	8	5	2	0	0	0	0	0	0	0	0	0	1
(825, 1151)	28	3	2	1	3	4	0	0	15	1	3	2	0	0	0	0	0
(1151, 825)	28	3	15	0	3	4	1	0	2	0	3	0	1	0	2	0	0
(825, 1166)	17	36	18	0	0	9	0	0	10	10	18	0	0	0	0	0	1
(1166, 825)	17	0	10	0	36	9	10	0	18	0	18	0	0	0	0	0	1
(825, 1211)	1	1	5	2	2	1	0	0	2	0	7	6	0	0	0	0	0
(1211, 825)	1	2	2	0	1	1	0	0	5	0	7	0	2	0	6	0	0
(825, 1267)	2	0	3	0	0	0	0	0	9	0	9	2	0	0	0	0	0
(1267, 825)	2	0	9	0	0	0	0	0	3	0	9	0	0	0	2	0	0
(825, 1291)	4	0	7	0	0	0	0	0	4	0	11	0	0	0	0	0	0
(1291, 825)	4	0	4	0	0	0	0	0	7	0	11	0	0	0	0	0	0
(825, 1297)	5	3	11	4	1	0	1	0	1	2	16	10	0	0	0	0	0
(1297, 825)	5	1	1	0	3	0	2	0	11	1	16	0	4	0	10	0	0
(825, 1305)	19	4	2	0	1	4	0	0	12	2	6	0	0	0	0	0	0
(1305, 825)	19	1	12	0	4	4	2	0	2	0	6	0	0	0	0	0	1
(825, 1307)	0	0	9	4	0	0	0	0	0	0	12	9	0	0	0	1	-1
(1307, 825)	0	0	0	0	0	0	0	0	9	0	12	0	4	0	9	1	0
(825, 1357)	5	1	6	0	0	1	0	0	5	0	9	0	0	0	0	0	0
(1357, 825)	5	0	5	0	1	1	0	0	6	0	9	0	0	0	0	0	0
(825, 1374)	15	12	2	0	3	4	0	0	7	6	3	3	0	0	0	0	0
(1374, 825)	15	3	7	0	12	4	6	0	2	0	3	0	0	0	3	0	0
(825, 1385)	0	1	3	7	0	1	0	1	1	1	9	10	0	0	0	0	0
(1385, 825)	0	0	1	0	1	1	1	0	3	0	9	0	7	1	10	0	0
(825, 1453)	0	0	3	6	0	0	0	0	0	0	14	11	0	0	0	1	0
(1453, 825)	0	0	0	0	0	0	0	0	3	0	14	0	6	0	11	1	0
(825, 1470)	11	5	0	0	0	2	0	0	4	3	0	0	0	0	0	0	0
(1470, 825)	11	0	4	0	5	2	3	0	0	0	0	0	0	0	0	0	0
(825, 1496)	13	5	0	0	3	1	0	0	6	1	3	0	0	0	0	0	0
(1496, 825)	13	3	6	0	5	1	1	0	0	0	3	0	0	0	0	0	1
(825, 1549)	30	9	14	3	4	2	0	2	18	5	15	7	0	0	0	1	1
(1549, 825)	30	4	18	0	9	2	5	0	14	0	15	0	3	2	7	1	1
(825, 1608)	13	3	1	0	3	1	0	0	13	4	3	0	0	0	0	0	0
(1608, 825)	13	3	13	0	3	1	4	0	1	0	3	0	0	0	0	0	0
(825, 1633)	0	0	7	2	0	0	0	0	0	0	15	3	0	0	0	0	0
(1633, 825)	0	0	0	0	0	0	0	0	7	0	15	0	2	0	3	0	0
(825, 1688)	2	0	10	0	0	0	0	0	2	0	14	0	0	0	0	0	0
(1688, 825)	2	0	2	0	0	0	0	0	10	0	14	0	0	0	0	0	1
(825, 1808)	8	4	4	0	2	1	0	0	6	1	7	0	0	0	0	0	0
(1808, 825)	8	2	6	0	4	1	1	0	4	0	7	0	0	0	0	0	0
(825, 1922)	10	6	0	0	0	3	0	0	5	3	0	0	0	0	0	0	0
(1922, 825)	10	0	5	0	6	3	3	0	0	0	0	0	0	0	0	0	0
(825, 1972)	21	0	1	0	3	0	0	0	12	0	2	0	0	0	0	0	0
(1972, 825)	21	3	12	0	0	0	0	0	1	0	2	0	0	0	0	0	0
(825, 1990)	2	0	10	3	1	0	0	0	3	1	15	2	0	0	0	0	0
(1990, 825)	2	1	3	0	0	0	1	0	10	0	15	0	3	0	2	0	0
(825, 2066)	0	0	8	5	0	0	0	1	0	0	17	8	0	0	0	1	-1
(2066, 825)	0	0	0	0	0	0	0	0	8	0	17	0	5	1	8	1	0
(825, 2114)	2	0	9	1	0	0	0	0	1	0	11	1	0	0	0	0	0
(2114, 825)	2	0	1	0	0	0	0	0	9	0	11	0	1	0	1	0	0
(825, 2120)	6	6	6	0	0	3	0	0	2	2	4	0	0	0	0	0	0
(2120, 825)	6	0	2	0	6	3	2	0	6	0	4	0	0	0	0	0	0
(825, 2135)	18	1	3	0	0	1	0	0	9	0	8	0	0	0	0	0	0
(2135, 825)	18	0	9	0	1	1	0	0	3	0	8	0	0	0	0	0	1
(825, 2144)	4	2	8	0	0	2	0	0	1	1	14	5	0	0	0	0	0
(2144, 825)	4	0	1	0	2	2	1	0	8	0	14	0	0	0	5	0	0
(825, 2145)	15	1	9	0	1	1	0	0	5	1	16	0	0	0	0	0	1
(2145, 825)	15	1	5	0	1	1	1	0	9	0	16	0	0	0	0	0	0
(825, 2209)	4	0	7	0	0	0	0	0	2	0	14	0	0	0	0	0	1
(2209, 825)	4	0	2	0	0	0	0	0	7	0	14	0	0	0	0	0	0
(825, 2210)	2	0	6	2	0	1	0	0	1	0	17	3	0	0	0	0	0
(2210, 825)	2	0	1	0	0	1	0	0	6	0	17	0	2	0	3	0	0
(825, 2229)	0	17	0	2	0	0	0	0	2	11	0	1	0	0	0	0	0
(2229, 825)	0	0	2	0	17	0	11	0	0	0	0	0	2	0	1	0	0
(825, 2237)	30	0	7	1	3	1	0	0	18	0	12	3	0	0	0	0	0
(2237, 825)	30	3	18	0	0	1	0	0	7	0	12	0	1	0	3	0	0
(825, 2240)	9	0	4	3	2	0	0	0	11	0	8	3	0	0	0	0	0
(2240, 825)	9	2	11	0	0	0	0	0	4	0	8	0	3	0	3	0	0
(825, 2252)	2	0	4	2	0	1	0	0	2	0	15	9	0	0	0	0	0
(2252, 825)	2	0	2	0	0	1	0	0	4	0	15	0	2	0	9	0	0
(825, 2256)	10	7	5	1	2	6	0	0	6	4	12	3	0	0	0	0	0
(2256, 825)	10	2	6	0	7	6	4	0	5	0	12	0	1	0	3	0	0
(825, 2257)	10	0	6	0	1	0	0	0	3	0	14	0	0	0	0	0	0
(2257, 825)	10	1	3	0	0	0	0	0	6	0	14	0	0	0	0	0	0
(825, 2258)	10	0	6	0	3	1	0	0	4	2	5	0	0	0	0	0	0
(2258, 825)	10	3	4	0	0	1	2	0	6	0	5	0	0	0	0	0	0
(825, 2290)	13	0	2	1	4	2	0	0	14	1	9	1	0	0	0	0	1
(2290, 825)	13	4	14	0	0	2	1	0	2	0	9	0	1	0	1	0	0
(825, 2297)	20	2	11	0	3	1	0	0	9	1	14	0	0	0	0	0	0
(2297, 825)	20	3	9	0	2	1	1	0	11	0	14	0	0	0	0	0	0
(825, 2323)	10	6	5	1	2	6	0	0	6	7	6	2	0	0	0	0	0
(2323, 825)	10	2	6	0	6	6	7	0	5	0	6	0	1	0	2	0	0
(825, 2326)	34	0	5	2	6	2	0	0	17	0	4	4	0	0	0	0	0
(2326, 825)	34	6	17	0	0	2	0	0	5	0	4	0	2	0	4	0	1
(825, 2328)	16	1	15	0	1	0	0	0	16	0	26	1	0	0	1	0	1
(2328, 825)	16	1	16	0	1	0	0	0	15	0	26	1	0	0	1	0	0
(825, 2369)	11	3	2	2	2	2	0	0	2	0	0	3	0	0	0	0	0
(2369, 825)	11	2	2	0	3	2	0	0	2	0	0	0	2	0	3	0	0
(825, 2371)	6	2	7	0	1	0	0	0	6	1	11	0	0	0	0	0	0
(2371, 825)	6	1	6	0	2	0	1	0	7	0	11	0	0	0	0	0	0
(825, 2381)	5	9	5	0	0	2	0	0	1	3	9	0	0	0	0	0	0
(2381, 825)	5	0	1	0	9	2	3	0	5	0	9	0	0	0	0	0	0
(825, 2384)	10	3	4	2	0	1	0	0	4	0	10	2	0	0	0	0	0
(2384, 825)	10	0	4	0	3	1	0	0	4	0	10	0	2	0	2	0	0
(825, 2398)	13	0	13	8	0	1	2	1	6	0	14	12	0	0	0	0	1
(2398, 825)	13	0	6	0	0	1	0	0	13	2	14	0	8	1	12	0	0
(825, 2411)	12	2	8	4	2	4	0	0	9	0	12	5	0	0	0	0	0
(2411, 825)	12	2	9	0	2	4	0	0	8	0	12	0	4	0	5	0	1
(825, 2474)	7	6	7	0	3	2	0	0	3	2	11	0	0	0	0	0	0
(2474, 825)	7	3	3	0	6	2	2	0	7	0	11	0	0	0	0	0	0
(825, 2485)	26	7	14	0	5	2	0	0	16	3	23	0	0	0	0	0	1
(2485, 825)	26	5	16	0	7	2	3	0	14	0	23	0	0	0	0	0	1
(825, 2504)	11	1	3	0	1	3	0	0	2	2	2	0	0	0	0	0	0
(2504, 825)	11	1	2	0	1	3	2	0	3	0	2	0	0	0	0	0	1
(825, 2506)	5	0	6	1	0	2	0	0	2	1	13	1	0	0	0	0	0
(2506, 825)	5	0	2	0	0	2	1	0	6	0	13	0	1	0	1	0	0
(825, 2508)	1	0	4	2	0	0	0	0	1	0	9	8	0	0	0	1	0
(2508, 825)	1	0	1	0	0	0	0	0	4	0	9	0	2	0	8	1	0
(825, 2510)	6	0	11	0	0	0	0	0	7	0	13	0	0	0	0	0	0
(2510, 825)	6	0	7	0	0	0	0	0	11	0	13	0	0	0	0	0	0
(825, 2516)	6	0	11	2	0	0	0	0	0	0	5	6	0	0	0	0	1
(2516, 825)	6	0	0	0	0	0	0	0	11	0	5	0	2	0	6	0	0
(825, 2535)	4	3	13	3	2	0	1	0	1	3	15	1	0	0	0	0	0
(2535, 825)	4	2	1	0	3	0	3	0	13	1	15	0	3	0	1	0	0
(825, 2542)	6	5	9	0	4	2	0	0	4	1	13	1	0	0	0	0	0
(2542, 825)	6	4	4	0	5	2	1	0	9	0	13	0	0	0	1	0	0
(825, 2544)	4	1	3	3	0	0	0	0	3	0	13	0	0	0	0	0	0
(2544, 825)	4	0	3	0	1	0	0	0	3	0	13	0	3	0	0	0	0
(825, 2547)	11	6	2	0	0	1	0	0	5	2	2	0	0	0	0	0	0
(2547, 825)	11	0	5	0	6	1	2	0	2	0	2	0	0	0	0	0	0
(825, 2559)	6	6	0	0	1	3	0	0	4	5	0	0	0	0	0	0	0
(2559, 825)	6	1	4	0	6	3	5	0	0	0	0	0	0	0	0	0	0
(825, 2560)	8	6	4	0	2	4	0	0	6	7	7	0	0	0	0	0	0
(2560, 825)	8	2	6	0	6	4	7	0	4	0	7	0	0	0	0	0	1
(825, 2565)	49	8	11	4	6	10	2	0	29	3	15	9	0	0	0	1	0
(2565, 825)	49	6	29	0	8	10	3	0	11	2	15	0	4	0	9	1	0
(825, 2576)	13	1	10	1	0	0	0	0	10	1	16	3	0	0	0	0	1
(2576, 825)	13	0	10	0	1	0	1	0	10	0	16	0	1	0	3	0	0
(825, 2585)	8	5	10	0	1	0	0	0	6	2	22	0	0	0	0	0	0
(2585, 825)	8	1	6	0	5	0	2	0	10	0	22	0	0	0	0	0	0
(825, 2594)	9	0	10	2	2	0	0	0	4	0	14	1	0	0	0	0	0
(2594, 825)	9	2	4	0	0	0	0	0	10	0	14	0	2	0	1	0	0
(825, 2595)	8	1	6	0	1	2	0	0	2	0	12	0	0	0	0	0	0
(2595, 825)	8	1	2	0	1	2	0	0	6	0	12	0	0	0	0	0	0
(825, 2619)	6	0	11	1	0	0	0	0	3	0	19	1	0	0	0	0	1
(2619, 825)	6	0	3	0	0	0	0	0	11	0	19	0	1	0	1	0	1
(825, 2623)	7	4	6	1	0	4	0	0	3	2	9	1	0	0	0	0	0
(2623, 825)	7	0	3	0	4	4	2	0	6	0	9	0	1	0	1	0	0
(825, 2625)	0	0	11	2	0	0	0	0	0	0	16	5	0	0	0	0	1
(2625, 825)	0	0	0	0	0	0	0	0	11	0	16	0	2	0	5	0	0
(825, 2646)	3	0	6	0	0	0	0	0	2	0	21	1	0	0	0	0	0
(2646, 825)	3	0	2	0	0	0	0	0	6	0	21	0	0	0	1	0	0
(825, 2651)	26	5	8	3	4	3	0	0	14	1	9	4	0	0	0	0	0
(2651, 825)	26	4	14	0	5	3	1	0	8	0	9	0	3	0	4	0	1
(825, 2653)	17	1	12	2	3	1	0	0	13	0	24	10	0	0	1	0	0
(2653, 825)	17	3	13	0	1	1	0	0	12	0	24	1	2	0	10	0	1
(825, 2654)	9	5	12	4	0	3	0	0	8	3	16	6	0	0	0	0	0
(2654, 825)	9	0	8	0	5	3	3	0	12	0	16	0	4	0	6	0	1
(825, 2655)	5	2	8	0	0	4	0	0	2	2	10	0	0	0	0	0	0
(2655, 825)	5	0	2	0	2	4	2	0	8	0	10	0	0	0	0	0	0
(825, 2657)	6	1	12	0	0	0	0	0	5	0	24	0	0	0	1	0	0
(2657, 825)	6	0	5	0	1	0	0	0	12	0	24	1	0	0	0	0	0
(825, 2658)	14	5	1	0	2	4	0	0	11	4	2	0	0	0	0	0	0
(2658, 825)	14	2	11	0	5	4	4	0	1	0	2	0	0	0	0	0	0
(825, 2660)	13	3	16	0	2	1	0	0	9	1	19	0	0	0	0	0	0
(2660, 825)	13	2	9	0	3	1	1	0	16	0	19	0	0	0	0	0	0
(825, 2667)	9	4	10	0	3	1	0	0	0	1	13	1	0	0	0	0	1
(2667, 825)	9	3	0	0	4	1	1	0	10	0	13	0	0	0	1	0	0
(825, 2674)	12	2	8	2	0	1	0	0	10	2	12	1	0	0	0	0	1
(2674, 825)	12	0	10	0	2	1	2	0	8	0	12	0	2	0	1	0	1
(825, 2686)	12	3	8	0	2	3	1	0	6	1	13	0	0	0	1	0	1
(2686, 825)	12	2	6	0	3	3	1	0	8	1	13	1	0	0	0	0	1
(825, 2688)	44	6	0	0	6	7	0	0	20	4	0	0	0	0	0	0	0
(2688, 825)	44	6	20	0	6	7	4	0	0	0	0	0	0	0	0	0	0
(825, 2693)	18	5	8	0	0	3	0	0	8	3	16	0	0	0	0	0	0
(2693, 825)	18	0	8	0	5	3	3	0	8	0	16	0	0	0	0	0	0
(825, 2696)	13	1	3	0	0	0	0	0	9	0	8	0	0	0	0	0	0
(2696, 825)	13	0	9	0	1	0	0	0	3	0	8	0	0	0	0	0	0
(825, 2697)	10	0	7	0	1	0	0	0	5	0	9	1	0	0	0	0	0
(2697, 825)	10	1	5	0	0	0	0	0	7	0	9	0	0	0	1	0	0
(825, 2700)	17	4	5	1	1	6	0	0	12	3	9	2	0	0	0	0	1
(2700, 825)	17	1	12	0	4	6	3	0	5	0	9	0	1	0	2	0	0
(825, 2707)	12	1	2	0	1	0	0	0	6	0	6	0	0	0	0	0	0
(2707, 825)	12	1	6	0	1	0	0	0	2	0	6	0	0	0	0	0	1
(825, 2713)	24	6	6	0	4	6	0	0	15	2	8	0	0	0	0	0	0
(2713, 825)	24	4	15	0	6	6	2	0	6	0	8	0	0	0	0	0	1
(825, 2727)	7	0	8	0	0	0	0	0	4	0	16	1	0	0	0	0	0
(2727, 825)	7	0	4	0	0	0	0	0	8	0	16	0	0	0	1	0	0
(825, 2746)	4	0	7	0	1	0	0	0	4	0	22	0	0	0	0	0	0
(2746, 825)	4	1	4	0	0	0	0	0	7	0	22	0	0	0	0	0	1
(825, 2747)	9	1	8	1	2	0	0	0	6	1	13	1	0	0	0	0	0
(2747, 825)	9	2	6	0	1	0	1	0	8	0	13	0	1	0	1	0	0
(825, 2775)	5	0	4	6	0	0	1	0	3	0	8	5	0	0	0	0	0
(2775, 825)	5	0	3	0	0	0	0	0	4	1	8	0	6	0	5	0	0
(825, 2790)	16	0	4	7	3	1	0	0	8	0	5	8	0	0	0	0	1
(2790, 825)	16	3	8	0	0	1	0	0	4	0	5	0	7	0	8	0	0
(825, 2842)	17	4	0	0	1	5	0	0	11	4	0	0	0	0	0	0	0
(2842, 825)	17	1	11	0	4	5	4	0	0	0	0	0	0	0	0	0	1
(825, 2859)	15	3	4	3	1	6	0	0	12	0	17	6	0	0	1	0	0
(2859, 825)	15	1	12	0	3	6	0	0	4	0	17	1	3	0	6	0	1
(825, 2871)	15	13	10	0	1	11	0	0	12	8	16	0	0	0	0	0	0
(2871, 825)	15	1	12	0	13	11	8	0	10	0	16	0	0	0	0	0	1
(825, 2900)	5	0	6	5	1	0	0	0	2	0	8	16	0	0	0	1	0
(2900, 825)	5	1	2	0	0	0	0	0	6	0	8	0	5	0	16	1	0
(825, 2912)	2	2	8	0	0	0	0	0	1	2	9	1	0	0	0	0	0
(2912, 825)	2	0	1	0	2	0	2	0	8	0	9	0	0	0	1	0	0
(825, 2923)	4	0	4	3	0	0	1	0	8	0	6	5	0	0	0	0	0
(2923, 825)	4	0	8	0	0	0	0	0	4	1	6	0	3	0	5	0	0
(825, 2932)	11	2	3	0	0	0	0	0	9	1	13	0	0	0	0	0	0
(2932, 825)	11	0	9	0	2	0	1	0	3	0	13	0	0	0	0	0	0
(825, 2940)	10	1	3	0	2	3	1	0	5	0	3	0	0	0	0	0	1
(2940, 825)	10	2	5	0	1	3	0	0	3	1	3	0	0	0	0	0	1
(825, 2958)	6	1	8	0	3	0	0	0	3	0	26	0	0	0	0	0	1
(2958, 825)	6	3	3	0	1	0	0	0	8	0	26	0	0	0	0	0	0
(825, 2967)	29	0	0	0	5	1	0	0	17	0	0	0	0	0	0	0	0
(2967, 825)	29	5	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0
(825, 2968)	6	4	3	0	0	2	0	0	2	4	7	0	0	0	0	0	0
(2968, 825)	6	0	2	0	4	2	4	0	3	0	7	0	0	0	0	0	0
(825, 2972)	26	2	3	1	2	8	0	0	13	2	6	4	0	0	0	0	0
(2972, 825)	26	2	13	0	2	8	2	0	3	0	6	0	1	0	4	0	0
(825, 2981)	7	1	4	0	0	0	0	0	3	1	21	0	0	0	1	0	0
(2981, 825)	7	0	3	0	1	0	1	0	4	0	21	1	0	0	0	0	0
(825, 3005)	3	0	8	0	3	0	1	0	2	0	16	0	0	0	0	0	0
(3005, 825)	3	3	2	0	0	0	0	0	8	1	16	0	0	0	0	0	0
(825, 3007)	0	2	9	0	0	1	0	0	1	0	18	3	0	0	0	0	0
(3007, 825)	0	0	1	0	2	1	0	0	9	0	18	0	0	0	3	0	0
(825, 3009)	9	1	5	1	1	0	0	0	3	0	13	0	0	0	0	0	0
(3009, 825)	9	1	3	0	1	0	0	0	5	0	13	0	1	0	0	0	0
(825, 3010)	15	0	4	0	2	1	0	0	10	0	12	1	0	0	0	0	0
(3010, 825)	15	2	10	0	0	1	0	0	4	0	12	0	0	0	1	0	1
(825, 3024)	4	1	12	0	3	2	1	0	4	0	23	0	0	0	1	0	1
(3024, 825)	4	3	4	0	1	2	0	0	12	1	23	1	0	0	0	0	0
(825, 3026)	19	3	12	0	2	5	0	0	12	3	16	0	0	0	0	0	1
(3026, 825)	19	2	12	0	3	5	3	0	12	0	16	0	0	0	0	0	0
(825, 3028)	24	0	8	0	1	4	0	0	13	1	23	0	0	0	0	0	1
(3028, 825)	24	1	13	0	0	4	1	0	8	0	23	0	0	0	0	0	1
(825, 3032)	18	3	0	0	2	1	0	0	14	1	0	0	0	0	0	0	0
(3032, 825)	18	2	14	0	3	1	1	0	0	0	0	0	0	0	0	0	0
(825, 3033)	8	1	3	0	0	1	0	0	2	1	12	0	0	0	0	0	0
(3033, 825)	8	0	2	0	1	1	1	0	3	0	12	0	0	0	0	0	0
(825, 3034)	5	0	5	0	0	0	0	0	1	0	15	0	0	0	0	0	0
(3034, 825)	5	0	1	0	0	0	0	0	5	0	15	0	0	0	0	0	0
(825, 3084)	7	0	12	1	1	0	0	0	5	1	18	2	0	0	0	0	0
(3084, 825)	7	1	5	0	0	0	1	0	12	0	18	0	1	0	2	0	0
(825, 3089)	1	0	9	6	0	0	1	0	0	0	9	13	0	0	0	0	0
(3089, 825)	1	0	0	0	0	0	0	0	9	1	9	0	6	0	13	0	0
(825, 3092)	7	4	8	0	0	2	0	0	3	2	7	0	0	0	0	0	0
(3092, 825)	7	0	3	0	4	2	2	0	8	0	7	0	0	0	0	0	0
(825, 3117)	0	0	9	5	0	0	0	0	0	0	14	12	0	0	0	0	-1
(3117, 825)	0	0	0	0	0	0	0	0	9	0	14	0	5	0	12	0	0
(825, 3125)	3	0	9	0	0	0	0	0	2	0	16	0	0	0	0	0	0
(3125, 825)	3	0	2	0	0	0	0	0	9	0	16	0	0	0	0	0	0
(825, 3144)	14	0	5	0	0	0	0	0	10	0	10	0	0	0	0	0	0
(3144, 825)	14	0	10	0	0	0	0	0	5	0	10	0	0	0	0	0	0
(825, 3148)	6	2	5	0	0	1	0	0	4	1	11	0	0	0	0	0	1
(3148, 825)	6	0	4	0	2	1	1	0	5	0	11	0	0	0	0	0	0
(825, 3168)	9	4	0	0	4	2	0	0	7	0	0	0	0	0	0	0	0
(3168, 825)	9	4	7	0	4	2	0	0	0	0	0	0	0	0	0	0	1
(825, 3180)	3	0	6	2	0	0	0	0	2	0	7	7	0	0	0	1	0
(3180, 825)	3	0	2	0	0	0	0	0	6	0	7	0	2	0	7	1	0
(825, 3191)	7	2	3	4	2	0	0	0	1	1	2	3	0	0	0	0	0
(3191, 825)	7	2	1	0	2	0	1	0	3	0	2	0	4	0	3	0	0
(825, 3192)	6	0	7	2	0	3	0	0	4	0	14	4	0	0	0	0	1
(3192, 825)	6	0	4	0	0	3	0	0	7	0	14	0	2	0	4	0	0
(825, 3258)	12	4	7	2	1	1	0	0	10	2	17	4	0	0	0	0	1
(3258, 825)	12	1	10	0	4	1	2	0	7	0	17	0	2	0	4	0	0
(825, 3260)	2	0	10	2	0	0	0	0	2	0	15	6	0	0	0	1	0
(3260, 825)	2	0	2	0	0	0	0	0	10	0	15	0	2	0	6	1	0
(825, 3274)	10	4	8	0	1	0	0	0	4	1	5	0	0	0	0	0	0
(3274, 825)	10	1	4	0	4	0	1	0	8	0	5	0	0	0	0	0	0
(825, 3276)	11	2	3	6	1	3	1	0	7	0	5	12	0	0	0	1	1
(3276, 825)	11	1	7	0	2	3	0	0	3	1	5	0	6	0	12	1	0
(825, 3291)	8	1	9	1	0	0	1	0	4	0	12	7	0	0	0	1	0
(3291, 825)	8	0	4	0	1	0	0	0	9	1	12	0	1	0	7	1	0
(825, 3334)	2	0	4	7	0	1	0	1	2	0	10	8	0	0	0	0	-1
(3334, 825)	2	0	2	0	0	1	0	0	4	0	10	0	7	1	8	0	0
(825, 3352)	23	14	14	0	2	9	0	1	10	11	21	2	0	0	0	0	1
(3352, 825)	23	2	10	0	14	9	11	0	14	0	21	0	0	1	2	0	1
(825, 3394)	19	2	4	5	3	4	0	0	10	2	9	4	0	0	0	1	0
(3394, 825)	19	3	10	0	2	4	2	0	4	0	9	0	5	0	4	1	1
(825, 3402)	7	6	0	0	2	1	0	0	7	3	0	0	0	0	0	0	0
(3402, 825)	7	2	7	0	6	1	3	0	0	0	0	0	0	0	0	0	0
(825, 3404)	8	1	9	0	0	1	0	0	5	0	11	0	0	0	1	0	0
(3404, 825)	8	0	5	0	1	1	0	0	9	0	11	1	0	0	0	0	0
(825, 3439)	14	3	6	4	2	2	0	0	2	0	20	5	0	0	0	0	0
(3439, 825)	14	2	2	0	3	2	0	0	6	0	20	0	4	0	5	0	0
(825, 3443)	2	1	7	1	0	1	0	1	1	0	14	0	0	0	0	0	0
(3443, 825)	2	0	1	0	1	1	0	0	7	0	14	0	1	1	0	0	0
(825, 3447)	19	6	5	0	1	3	0	0	9	0	6	0	0	0	0	0	0
(3447, 825)	19	1	9	0	6	3	0	0	5	0	6	0	0	0	0	0	0
(825, 3449)	29	3	0	0	2	1	0	0	1	2	0	0	0	0	0	0	0
(3449, 825)	29	2	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0
(825, 3452)	9	8	4	0	0	0	0	0	4	2	9	0	0	0	0	0	0
(3452, 825)	9	0	4	0	8	0	2	0	4	0	9	0	0	0	0	0	0
(825, 3453)	22	8	1	1	1	5	0	0	9	2	6	1	0	0	0	0	0
(3453, 825)	22	1	9	0	8	5	2	0	1	0	6	0	1	0	1	0	0
(825, 3454)	16	3	8	0	3	1	0	0	11	2	16	0	0	0	0	0	0
(3454, 825)	16	3	11	0	3	1	2	0	8	0	16	0	0	0	0	0	0
(825, 3456)	24	0	14	0	0	0	0	0	7	0	14	0	0	0	0	0	1
(3456, 825)	24	0	7	0	0	0	0	0	14	0	14	0	0	0	0	0	0
(825, 3457)	10	6	0	0	0	4	0	0	7	3	0	0	0	0	0	0	0
(3457, 825)	10	0	7	0	6	4	3	0	0	0	0	0	0	0	0	0	0
(825, 3459)	9	0	7	5	0	1	0	3	1	0	1	5	0	0	0	0	0
(3459, 825)	9	0	1	0	0	1	0	0	7	0	1	0	5	3	5	0	0
(825, 3461)	8	8	0	1	0	2	0	0	1	3	0	3	0	0	0	0	0
(3461, 825)	8	0	1	0	8	2	3	0	0	0	0	0	1	0	3	0	0
(825, 3479)	12	5	2	2	2	1	1	1	3	1	1	0	0	0	0	0	0
(3479, 825)	12	2	3	0	5	1	1	0	2	1	1	0	2	1	0	0	0
(825, 3480)	2	1	10	1	0	0	0	0	0	2	14	1	0	0	0	0	0
(3480, 825)	2	0	0	0	1	0	2	0	10	0	14	0	1	0	1	0	0
(825, 3483)	4	2	0	4	1	0	0	1	2	0	1	10	0	0	0	1	0
(3483, 825)	4	1	2	0	2	0	0	0	0	0	1	0	4	1	10	1	0
(825, 3498)	13	3	6	0	0	0	1	0	2	1	7	0	0	0	0	0	0
(3498, 825)	13	0	2	0	3	0	1	0	6	1	7	0	0	0	0	0	0
(825, 3519)	15	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0
(3519, 825)	15	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
