	(0, 0, 0, 0)	(0, 0, 0, 1)	(0, 0, 1, 0)	(0, 0, 1, 1)	(0, 1, 0, 0)	(0, 1, 0, 1)	(0, 1, 1, 0)	(0, 1, 1, 1)	(1, 0, 0, 0)	(1, 0, 0, 1)	(1, 0, 1, 0)	(1, 0, 1, 1)	(1, 1, 0, 0)	(1, 1, 0, 1)	(1, 1, 1, 0)	(1, 1, 1, 1)	edge_sign
(710, 789)	19	0	2	0	0	0	0	0	3	0	7	0	0	0	0	0	0
(789, 710)	19	0	3	0	0	0	0	0	2	0	7	0	0	0	0	0	1
(710, 805)	12	0	4	0	0	0	0	0	4	0	7	0	0	0	0	0	0
(805, 710)	12	0	4	0	0	0	0	0	4	0	7	0	0	0	0	0	1
(710, 813)	17	0	4	0	0	0	0	0	5	0	3	0	0	0	0	0	0
(813, 710)	17	0	5	0	0	0	0	0	4	0	3	0	0	0	0	0	0
(710, 826)	15	0	5	0	0	0	0	0	2	0	4	0	0	0	0	0	0
(826, 710)	15	0	2	0	0	0	0	0	5	0	4	0	0	0	0	0	0
(710, 922)	16	0	3	0	0	0	0	0	4	0	6	0	0	0	0	0	0
(922, 710)	16	0	4	0	0	0	0	0	3	0	6	0	0	0	0	0	1
(710, 971)	10	0	4	0	0	0	0	0	4	0	10	0	0	0	0	0	0
(971, 710)	10	0	4	0	0	0	0	0	4	0	10	0	0	0	0	0	0
(710, 993)	12	0	6	0	0	0	0	0	6	0	12	0	0	0	0	0	1
(993, 710)	12	0	6	0	0	0	0	0	6	0	12	0	0	0	0	0	0
(710, 1006)	13	0	3	0	0	0	0	0	6	0	4	0	0	0	0	0	0
(1006, 710)	13	0	6	0	0	0	0	0	3	0	4	0	0	0	0	0	0
(710, 1062)	14	0	4	0	0	0	0	0	5	0	8	0	0	0	0	0	0
(1062, 710)	14	0	5	0	0	0	0	0	4	0	8	0	0	0	0	0	0
(710, 1151)	16	0	7	0	0	0	0	0	3	0	3	0	0	0	0	0	0
(1151, 710)	16	0	3	0	0	0	0	0	7	0	3	0	0	0	0	0	0
(710, 1166)	9	0	8	0	0	0	0	0	1	0	7	0	0	0	0	0	0
(1166, 710)	9	0	1	0	0	0	0	0	8	0	7	0	0	0	0	0	0
(710, 1167)	8	0	4	0	0	0	0	0	3	0	11	0	0	0	0	0	0
(1167, 710)	8	0	3	0	0	0	0	0	4	0	11	0	0	0	0	0	1
(710, 1193)	2	0	8	0	0	0	0	0	2	0	16	0	0	0	0	0	1
(1193, 710)	2	0	2	0	0	0	0	0	8	0	16	0	0	0	0	0	0
(710, 1211)	8	0	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0
(1211, 710)	8	0	0	0	0	0	0	0	8	0	9	0	0	0	0	0	0
(710, 1297)	6	0	15	0	0	0	0	0	1	0	10	0	0	0	0	0	1
(1297, 710)	6	0	1	0	0	0	0	0	15	0	10	0	0	0	0	0	1
(710, 1319)	14	0	6	0	0	0	0	0	1	0	4	0	0	0	0	0	0
(1319, 710)	14	0	1	0	0	0	0	0	6	0	4	0	0	0	0	0	0
(710, 1357)	11	0	6	0	0	0	0	0	4	0	4	0	0	0	0	0	0
(1357, 710)	11	0	4	0	0	0	0	0	6	0	4	0	0	0	0	0	0
(710, 1428)	13	0	7	0	0	0	0	0	2	0	4	0	0	0	0	0	1
(1428, 710)	13	0	2	0	0	0	0	0	7	0	4	0	0	0	0	0	0
(710, 1492)	16	0	5	0	0	0	0	0	4	0	3	0	0	0	0	0	0
(1492, 710)	16	0	4	0	0	0	0	0	5	0	3	0	0	0	0	0	0
(710, 1496)	20	0	8	0	0	0	0	0	2	0	6	0	0	0	0	0	1
(1496, 710)	20	0	2	0	0	0	0	0	8	0	6	0	0	0	0	0	0
(710, 1538)	7	0	5	0	0	0	0	0	2	0	11	0	0	0	0	0	0
(1538, 710)	7	0	2	0	0	0	0	0	5	0	11	0	0	0	0	0	0
(710, 1549)	19	0	7	0	0	0	0	0	3	0	6	0	0	0	0	0	0
(1549, 710)	19	0	3	0	0	0	0	0	7	0	6	0	0	0	0	0	0
(722, 766)	29	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
(766, 722)	29	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(722, 769)	10	0	2	0	0	0	0	0	6	0	7	0	0	0	0	0	0
(769, 722)	10	0	6	0	0	0	0	0	2	0	7	0	0	0	0	0	1
(722, 813)	24	0	3	0	0	0	0	0	7	0	3	0	0	0	0	0	1
(813, 722)	24	0	7	0	0	0	0	0	3	0	3	0	0	0	0	0	1
(722, 826)	18	0	2	0	0	0	0	0	3	0	3	0	0	0	0	0	0
(826, 722)	18	0	3	0	0	0	0	0	2	0	3	0	0	0	0	0	0
(722, 993)	15	0	5	0	0	0	0	0	9	0	15	0	0	0	0	0	1
(993, 722)	15	0	9	0	0	0	0	0	5	0	15	0	0	0	0	0	0
(722, 1151)	26	0	2	0	0	0	0	0	3	0	5	0	0	0	0	0	0
(1151, 722)	26	0	3	0	0	0	0	0	2	0	5	0	0	0	0	0	0
(722, 1166)	18	0	9	0	0	0	0	0	2	0	10	0	0	0	0	0	1
(1166, 722)	18	0	2	0	0	0	0	0	9	0	10	0	0	0	0	0	0
(722, 1297)	5	0	5	0	0	0	0	0	0	0	16	0	0	0	0	0	0
(1297, 722)	5	0	0	0	0	0	0	0	5	0	16	0	0	0	0	0	0
(722, 1305)	23	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
(1305, 722)	23	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
(722, 1319)	17	0	4	0	0	0	0	0	3	0	6	0	0	0	0	0	0
(1319, 722)	17	0	3	0	0	0	0	0	4	0	6	0	0	0	0	0	0
(722, 1357)	12	0	10	0	0	0	0	0	3	0	10	0	0	0	0	0	1
(1357, 722)	12	0	3	0	0	0	0	0	10	0	10	0	0	0	0	0	0
(722, 1492)	13	0	3	0	0	0	0	0	1	0	22	0	0	0	0	0	0
(1492, 722)	13	0	1	0	0	0	0	0	3	0	22	0	0	0	0	0	0
(722, 1496)	20	0	4	0	0	0	0	0	3	0	6	0	0	0	0	0	0
(1496, 722)	20	0	3	0	0	0	0	0	4	0	6	0	0	0	0	0	1
(722, 1549)	30	0	9	0	0	0	0	0	4	0	11	0	0	0	0	0	0
(1549, 722)	30	0	4	0	0	0	0	0	9	0	11	0	0	0	0	0	1
(722, 1585)	7	0	7	0	0	0	0	0	1	0	14	0	0	0	0	0	0
(1585, 722)	7	0	1	0	0	0	0	0	7	0	14	0	0	0	0	0	0
(722, 1608)	21	0	2	0	0	0	0	0	5	0	16	0	0	0	0	0	0
(1608, 722)	21	0	5	0	0	0	0	0	2	0	16	0	0	0	0	0	0
(722, 1808)	9	0	4	0	0	0	0	0	3	0	12	0	0	0	0	0	0
(1808, 722)	9	0	3	0	0	0	0	0	4	0	12	0	0	0	0	0	1
(722, 2237)	14	0	5	0	0	0	0	0	1	0	6	0	0	0	0	0	0
(2237, 722)	14	0	1	0	0	0	0	0	5	0	6	0	0	0	0	0	0
(722, 2328)	14	0	10	0	0	0	0	0	1	0	9	0	0	0	0	0	0
(2328, 722)	14	0	1	0	0	0	0	0	10	0	9	0	0	0	0	0	0
(722, 2371)	14	0	5	0	0	0	0	0	1	0	6	0	0	0	0	0	0
(2371, 722)	14	0	1	0	0	0	0	0	5	0	6	0	0	0	0	0	0
(722, 2485)	17	0	10	0	0	0	0	0	2	0	9	0	0	0	0	0	0
(2485, 722)	17	0	2	0	0	0	0	0	10	0	9	0	0	0	0	0	0
(722, 2565)	20	0	5	0	0	0	0	0	2	0	7	0	0	0	0	0	0
(2565, 722)	20	0	2	0	0	0	0	0	5	0	7	0	0	0	0	0	0
(722, 3352)	8	0	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0
(3352, 722)	8	0	0	0	0	0	0	0	5	0	12	0	0	0	0	0	0
(737, 762)	2	0	1	0	0	0	0	0	2	0	26	0	0	0	0	0	0
(762, 737)	2	0	2	0	0	0	0	0	1	0	26	0	0	0	0	0	0
(737, 766)	31	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0
(766, 737)	31	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(737, 789)	8	0	0	0	0	0	0	0	15	0	4	0	0	0	0	0	0
(789, 737)	8	0	15	0	0	0	0	0	0	0	4	0	0	0	0	0	0
(737, 825)	4	0	3	0	0	0	0	0	13	0	14	0	0	0	0	0	0
(825, 737)	4	0	13	0	0	0	0	0	3	0	14	0	0	0	0	0	0
(737, 993)	2	0	0	0	0	0	0	0	12	0	12	0	0	0	0	0	0
(993, 737)	2	0	12	0	0	0	0	0	0	0	12	0	0	0	0	0	0
(737, 1098)	17	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
(1098, 737)	17	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(737, 1133)	5	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
(1133, 737)	5	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(737, 1151)	15	0	0	0	0	0	0	0	23	0	2	0	0	0	0	0	0
(1151, 737)	15	0	23	0	0	0	0	0	0	0	2	0	0	0	0	0	1
(737, 1166)	7	0	1	0	0	0	0	0	15	0	13	0	0	0	0	0	0
(1166, 737)	7	0	15	0	0	0	0	0	1	0	13	0	0	0	0	0	1
(737, 1374)	20	0	0	0	0	0	0	0	19	0	4	0	0	0	0	0	0
(1374, 737)	20	0	19	0	0	0	0	0	0	0	4	0	0	0	0	0	0
(737, 1473)	0	0	4	0	0	0	0	0	1	0	21	0	0	0	0	0	0
(1473, 737)	0	0	1	0	0	0	0	0	4	0	21	0	0	0	0	0	0
(737, 1542)	12	0	0	0	0	0	0	0	19	0	2	0	0	0	0	0	0
(1542, 737)	12	0	19	0	0	0	0	0	0	0	2	0	0	0	0	0	1
(737, 1549)	10	0	5	0	0	0	0	0	27	0	27	0	0	0	0	0	0
(1549, 737)	10	0	27	0	0	0	0	0	5	0	27	0	0	0	0	0	1
(737, 1799)	3	0	1	0	0	0	0	0	3	0	28	0	0	0	0	0	0
(1799, 737)	3	0	3	0	0	0	0	0	1	0	28	0	0	0	0	0	0
(737, 1972)	2	0	2	0	0	0	0	0	14	0	7	0	0	0	0	0	0
(1972, 737)	2	0	14	0	0	0	0	0	2	0	7	0	0	0	0	0	0
(737, 2135)	5	0	2	0	0	0	0	0	9	0	11	0	0	0	0	0	0
(2135, 737)	5	0	9	0	0	0	0	0	2	0	11	0	0	0	0	0	1
(737, 2145)	7	0	0	0	0	0	0	0	11	0	28	0	0	0	0	0	0
(2145, 737)	7	0	11	0	0	0	0	0	0	0	28	0	0	0	0	0	0
(737, 2237)	3	0	1	0	0	0	0	0	23	0	16	0	0	0	0	0	0
(2237, 737)	3	0	23	0	0	0	0	0	1	0	16	0	0	0	0	0	1
(737, 2258)	5	0	3	0	0	0	0	0	6	0	19	0	0	0	0	0	0
(2258, 737)	5	0	6	0	0	0	0	0	3	0	19	0	0	0	0	0	0
(737, 2276)	1	0	3	0	0	0	0	0	0	0	21	0	0	0	0	0	0
(2276, 737)	1	0	0	0	0	0	0	0	3	0	21	0	0	0	0	0	0
(737, 2323)	1	0	0	0	0	0	0	0	7	0	15	0	0	0	0	0	0
(2323, 737)	1	0	7	0	0	0	0	0	0	0	15	0	0	0	0	0	1
(737, 2328)	5	0	2	0	0	0	0	0	16	0	35	0	0	0	0	0	0
(2328, 737)	5	0	16	0	0	0	0	0	2	0	35	0	0	0	0	0	0
(737, 2369)	10	0	2	0	0	0	0	0	16	0	13	0	0	0	0	0	0
(2369, 737)	10	0	16	0	0	0	0	0	2	0	13	0	0	0	0	0	1
(737, 2381)	2	0	1	0	0	0	0	0	3	0	23	0	0	0	0	0	0
(2381, 737)	2	0	3	0	0	0	0	0	1	0	23	0	0	0	0	0	0
(737, 2398)	0	0	3	0	0	0	0	0	5	0	47	0	0	0	0	0	0
(2398, 737)	0	0	5	0	0	0	0	0	3	0	47	0	0	0	0	0	0
(737, 2485)	15	0	2	0	0	0	0	0	20	0	22	0	0	0	0	0	0
(2485, 737)	15	0	20	0	0	0	0	0	2	0	22	0	0	0	0	0	1
(737, 2516)	1	0	2	0	0	0	0	0	3	0	33	0	0	0	0	0	0
(2516, 737)	1	0	3	0	0	0	0	0	2	0	33	0	0	0	0	0	0
(737, 2535)	1	0	6	0	0	0	0	0	2	0	24	0	0	0	0	0	0
(2535, 737)	1	0	2	0	0	0	0	0	6	0	24	0	0	0	0	0	0
(737, 2565)	48	0	6	0	0	0	0	0	38	0	17	0	0	0	0	0	0
(2565, 737)	48	0	38	0	0	0	0	0	6	0	17	0	0	0	0	0	1
(737, 2576)	5	0	3	0	0	0	0	0	9	0	31	0	0	0	0	0	0
(2576, 737)	5	0	9	0	0	0	0	0	3	0	31	0	0	0	0	0	0
(737, 2585)	2	0	1	0	0	0	0	0	5	0	17	0	0	0	0	0	0
(2585, 737)	2	0	5	0	0	0	0	0	1	0	17	0	0	0	0	0	0
(737, 2605)	3	0	2	0	0	0	0	0	8	0	17	0	0	0	0	0	0
(2605, 737)	3	0	8	0	0	0	0	0	2	0	17	0	0	0	0	0	0
(737, 2651)	2	0	0	0	0	0	0	0	15	0	16	0	0	0	0	0	0
(2651, 737)	2	0	15	0	0	0	0	0	0	0	16	0	0	0	0	0	1
(737, 2653)	1	0	2	0	0	0	0	0	15	0	23	0	0	0	0	0	0
(2653, 737)	1	0	15	0	0	0	0	0	2	0	23	0	0	0	0	0	1
(737, 2657)	1	0	3	0	0	0	0	0	6	0	17	0	0	0	0	0	0
(2657, 737)	1	0	6	0	0	0	0	0	3	0	17	0	0	0	0	0	0
(737, 2658)	26	0	6	0	0	0	0	0	8	0	9	0	0	0	0	0	0
(2658, 737)	26	0	8	0	0	0	0	0	6	0	9	0	0	0	0	0	0
(737, 2686)	0	0	1	0	0	0	0	0	16	0	14	0	0	0	0	0	0
(2686, 737)	0	0	16	0	0	0	0	0	1	0	14	0	0	0	0	0	0
(737, 2688)	23	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0
(2688, 737)	23	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(737, 2693)	6	0	0	0	0	0	0	0	9	0	18	0	0	0	0	0	0
(2693, 737)	6	0	9	0	0	0	0	0	0	0	18	0	0	0	0	0	0
(737, 2713)	1	0	1	0	0	0	0	0	14	0	9	0	0	0	0	0	0
(2713, 737)	1	0	14	0	0	0	0	0	1	0	9	0	0	0	0	0	0
(737, 2774)	2	0	2	0	0	0	0	0	4	0	20	0	0	0	0	0	0
(2774, 737)	2	0	4	0	0	0	0	0	2	0	20	0	0	0	0	0	0
(737, 2775)	2	0	1	0	0	0	0	0	4	0	18	0	0	0	0	0	0
(2775, 737)	2	0	4	0	0	0	0	0	1	0	18	0	0	0	0	0	0
(737, 2822)	1	0	2	0	0	0	0	0	1	0	21	0	0	0	0	0	0
(2822, 737)	1	0	1	0	0	0	0	0	2	0	21	0	0	0	0	0	0
(737, 2831)	3	0	3	0	0	0	0	0	4	0	26	0	0	0	0	0	0
(2831, 737)	3	0	4	0	0	0	0	0	3	0	26	0	0	0	0	0	0
(737, 2851)	7	0	8	0	0	0	0	0	5	0	11	0	0	0	0	0	0
(2851, 737)	7	0	5	0	0	0	0	0	8	0	11	0	0	0	0	0	1
(737, 2859)	3	0	2	0	0	0	0	0	10	0	12	0	0	0	0	0	0
(2859, 737)	3	0	10	0	0	0	0	0	2	0	12	0	0	0	0	0	0
(737, 2871)	5	0	2	0	0	0	0	0	17	0	26	0	0	0	0	0	0
(2871, 737)	5	0	17	0	0	0	0	0	2	0	26	0	0	0	0	0	1
(737, 2909)	3	0	0	0	0	0	0	0	7	0	17	0	0	0	0	0	0
(2909, 737)	3	0	7	0	0	0	0	0	0	0	17	0	0	0	0	0	0
(737, 2940)	5	0	3	0	0	0	0	0	15	0	6	0	0	0	0	0	1
(2940, 737)	5	0	15	0	0	0	0	0	3	0	6	0	0	0	0	0	0
(737, 2967)	5	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0
(2967, 737)	5	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(737, 2972)	12	0	0	0	0	0	0	0	30	0	5	0	0	0	0	0	0
(2972, 737)	12	0	30	0	0	0	0	0	0	0	5	0	0	0	0	0	0
(737, 3026)	6	0	1	0	0	0	0	0	15	0	14	0	0	0	0	0	0
(3026, 737)	6	0	15	0	0	0	0	0	1	0	14	0	0	0	0	0	1
(737, 3027)	3	0	1	0	0	0	0	0	6	0	26	0	0	0	0	0	0
(3027, 737)	3	0	6	0	0	0	0	0	1	0	26	0	0	0	0	0	1
(737, 3028)	1	0	1	0	0	0	0	0	16	0	14	0	0	0	0	0	0
(3028, 737)	1	0	16	0	0	0	0	0	1	0	14	0	0	0	0	0	1
(737, 3034)	3	0	3	0	0	0	0	0	1	0	21	0	0	0	0	0	0
(3034, 737)	3	0	1	0	0	0	0	0	3	0	21	0	0	0	0	0	0
(737, 3084)	1	0	4	0	0	0	0	0	2	0	18	0	0	0	0	0	0
(3084, 737)	1	0	2	0	0	0	0	0	4	0	18	0	0	0	0	0	0
(737, 3089)	0	0	3	0	0	0	0	0	0	0	40	0	0	0	0	0	0
(3089, 737)	0	0	0	0	0	0	0	0	3	0	40	0	0	0	0	0	0
(737, 3092)	5	0	0	0	0	0	0	0	7	0	14	0	0	0	0	0	1
(3092, 737)	5	0	7	0	0	0	0	0	0	0	14	0	0	0	0	0	1
(737, 3192)	0	0	2	0	0	0	0	0	5	0	21	0	0	0	0	0	0
(3192, 737)	0	0	5	0	0	0	0	0	2	0	21	0	0	0	0	0	0
(737, 3238)	3	0	9	0	0	0	0	0	3	0	19	0	0	0	0	0	0
(3238, 737)	3	0	3	0	0	0	0	0	9	0	19	0	0	0	0	0	0
(737, 3352)	3	0	2	0	0	0	0	0	18	0	39	0	0	0	0	0	0
(3352, 737)	3	0	18	0	0	0	0	0	2	0	39	0	0	0	0	0	0
(737, 3381)	24	0	3	0	0	0	0	0	8	0	3	0	0	0	0	0	0
(3381, 737)	24	0	8	0	0	0	0	0	3	0	3	0	0	0	0	0	0
(737, 3394)	2	0	1	0	0	0	0	0	15	0	11	0	0	0	0	0	0
(3394, 737)	2	0	15	0	0	0	0	0	1	0	11	0	0	0	0	0	0
(737, 3417)	1	0	2	0	0	0	0	0	4	0	21	0	0	0	0	0	0
(3417, 737)	1	0	4	0	0	0	0	0	2	0	21	0	0	0	0	0	0
(737, 3439)	5	0	1	0	0	0	0	0	6	0	18	0	0	0	0	0	0
(3439, 737)	5	0	6	0	0	0	0	0	1	0	18	0	0	0	0	0	0
(737, 3443)	0	0	0	0	0	0	0	0	4	0	24	0	0	0	0	0	0
(3443, 737)	0	0	4	0	0	0	0	0	0	0	24	0	0	0	0	0	0
(737, 3447)	15	0	1	0	0	0	0	0	16	0	11	0	0	0	0	0	0
(3447, 737)	15	0	16	0	0	0	0	0	1	0	11	0	0	0	0	0	1
(737, 3449)	9	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0
(3449, 737)	9	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(737, 3452)	2	0	0	0	0	0	0	0	13	0	18	0	0	0	0	0	0
(3452, 737)	2	0	13	0	0	0	0	0	0	0	18	0	0	0	0	0	0
(737, 3453)	14	0	1	0	0	0	0	0	27	0	10	0	0	0	0	0	0
(3453, 737)	14	0	27	0	0	0	0	0	1	0	10	0	0	0	0	0	0
(737, 3454)	2	0	2	0	0	0	0	0	16	0	21	0	0	0	0	0	0
(3454, 737)	2	0	16	0	0	0	0	0	2	0	21	0	0	0	0	0	0
(737, 3456)	13	0	5	0	0	0	0	0	23	0	60	0	0	0	0	0	0
(3456, 737)	13	0	23	0	0	0	0	0	5	0	60	0	0	0	0	0	1
(737, 3458)	3	0	0	0	0	0	0	0	11	0	11	0	0	0	0	0	1
(3458, 737)	3	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0
(737, 3459)	2	0	6	0	0	0	0	0	8	0	20	0	0	0	0	0	0
(3459, 737)	2	0	8	0	0	0	0	0	6	0	20	0	0	0	0	0	0
(737, 3460)	0	0	2	0	0	0	0	0	1	0	22	0	0	0	0	0	0
(3460, 737)	0	0	1	0	0	0	0	0	2	0	22	0	0	0	0	0	0
(737, 3498)	6	0	3	0	0	0	0	0	8	0	13	0	0	0	0	0	0
(3498, 737)	6	0	8	0	0	0	0	0	3	0	13	0	0	0	0	0	1
(737, 3537)	0	0	2	0	0	0	0	0	0	0	28	0	0	0	0	0	0
(3537, 737)	0	0	0	0	0	0	0	0	2	0	28	0	0	0	0	0	0
(737, 3568)	1	0	1	0	0	0	0	0	10	0	23	0	0	0	0	0	1
(3568, 737)	1	0	10	0	0	0	0	0	1	0	23	0	0	0	0	0	1
(737, 3586)	17	0	3	0	0	0	0	0	6	0	19	0	0	0	0	0	0
(3586, 737)	17	0	6	0	0	0	0	0	3	0	19	0	0	0	0	0	0
(737, 3614)	10	0	2	0	0	0	0	0	15	0	10	0	0	0	0	0	0
(3614, 737)	10	0	15	0	0	0	0	0	2	0	10	0	0	0	0	0	1
(737, 3615)	1	0	2	0	0	0	0	0	10	0	19	0	0	0	0	0	0
(3615, 737)	1	0	10	0	0	0	0	0	2	0	19	0	0	0	0	0	0
(737, 3634)	7	0	3	0	0	0	0	0	4	0	14	0	0	0	0	0	0
(3634, 737)	7	0	4	0	0	0	0	0	3	0	14	0	0	0	0	0	1
(737, 3641)	11	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
(3641, 737)	11	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(737, 3642)	24	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
(3642, 737)	24	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(737, 3643)	0	0	3	0	0	0	0	0	4	0	18	0	0	0	0	0	0
(3643, 737)	0	0	4	0	0	0	0	0	3	0	18	0	0	0	0	0	1
(737, 3660)	4	0	2	0	0	0	0	0	9	0	10	0	0	0	0	0	0
(3660, 737)	4	0	9	0	0	0	0	0	2	0	10	0	0	0	0	0	0
(737, 3691)	12	0	0	0	0	0	0	0	5	0	15	0	0	0	0	0	0
(3691, 737)	12	0	5	0	0	0	0	0	0	0	15	0	0	0	0	0	0
(737, 3787)	16	0	1	0	0	0	0	0	16	0	5	0	0	0	0	0	0
(3787, 737)	16	0	16	0	0	0	0	0	1	0	5	0	0	0	0	0	1
(737, 3796)	4	0	4	0	0	0	0	0	9	0	42	0	0	0	0	0	0
(3796, 737)	4	0	9	0	0	0	0	0	4	0	42	0	0	0	0	0	1
(737, 3813)	6	0	1	0	0	0	0	0	6	0	17	0	0	0	0	0	0
(3813, 737)	6	0	6	0	0	0	0	0	1	0	17	0	0	0	0	0	1
(737, 3897)	2	0	6	0	0	0	0	0	2	0	31	0	0	0	0	0	0
(3897, 737)	2	0	2	0	0	0	0	0	6	0	31	0	0	0	0	0	0
(737, 3910)	0	0	5	0	0	0	0	0	1	0	24	0	0	0	0	0	0
(3910, 737)	0	0	1	0	0	0	0	0	5	0	24	0	0	0	0	0	0
(737, 3976)	2	0	1	0	0	0	0	0	5	0	18	0	0	0	0	0	0
(3976, 737)	2	0	5	0	0	0	0	0	1	0	18	0	0	0	0	0	1
(737, 4037)	0	0	11	0	0	0	0	0	1	0	29	0	0	0	0	0	1
(4037, 737)	0	0	1	0	0	0	0	0	11	0	29	0	0	0	0	0	0
(737, 4041)	3	0	2	0	0	0	0	0	7	0	14	0	0	0	0	0	0
(4041, 737)	3	0	7	0	0	0	0	0	2	0	14	0	0	0	0	0	1
(737, 4045)	12	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0
(4045, 737)	12	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(737, 4065)	5	0	2	0	0	0	0	0	12	0	12	0	0	0	0	0	0
(4065, 737)	5	0	12	0	0	0	0	0	2	0	12	0	0	0	0	0	0
(737, 4099)	10	0	4	0	0	0	0	0	15	0	38	0	0	0	0	0	0
(4099, 737)	10	0	15	0	0	0	0	0	4	0	38	0	0	0	0	0	0
(737, 4124)	0	0	3	0	0	0	0	0	2	0	26	0	0	0	0	0	0
(4124, 737)	0	0	2	0	0	0	0	0	3	0	26	0	0	0	0	0	0
(737, 4191)	1	0	3	0	0	0	0	0	1	0	38	0	0	0	0	0	0
(4191, 737)	1	0	1	0	0	0	0	0	3	0	38	0	0	0	0	0	0
(737, 4247)	0	0	2	0	0	0	0	0	0	0	30	0	0	0	0	0	0
(4247, 737)	0	0	0	0	0	0	0	0	2	0	30	0	0	0	0	0	0
(737, 4297)	4	0	3	0	0	0	0	0	3	0	20	0	0	0	0	0	0
(4297, 737)	4	0	3	0	0	0	0	0	3	0	20	0	0	0	0	0	1
(737, 4310)	21	0	5	0	0	0	0	0	15	0	22	0	0	0	0	0	0
(4310, 737)	21	0	15	0	0	0	0	0	5	0	22	0	0	0	0	0	1
(737, 4335)	2	0	3	0	0	0	0	0	3	0	28	0	0	0	0	0	1
(4335, 737)	2	0	3	0	0	0	0	0	3	0	28	0	0	0	0	0	1
(737, 4400)	1	0	3	0	0	0	0	0	0	0	29	0	0	0	0	0	0
(4400, 737)	1	0	0	0	0	0	0	0	3	0	29	0	0	0	0	0	0
(737, 4441)	12	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0
(4441, 737)	12	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0
(737, 4448)	2	0	1	0	0	0	0	0	2	0	28	0	0	0	0	0	0
(4448, 737)	2	0	2	0	0	0	0	0	1	0	28	0	0	0	0	0	0
(737, 4483)	17	0	8	0	0	0	0	0	10	0	15	0	0	0	0	0	0
(4483, 737)	17	0	10	0	0	0	0	0	8	0	15	0	0	0	0	0	0
(737, 4530)	1	0	4	0	0	0	0	0	1	0	21	0	0	0	0	0	0
(4530, 737)	1	0	1	0	0	0	0	0	4	0	21	0	0	0	0	0	0
(737, 4534)	1	0	3	0	0	0	0	0	5	0	16	0	0	0	0	0	0
(4534, 737)	1	0	5	0	0	0	0	0	3	0	16	0	0	0	0	0	1
(737, 4536)	6	0	4	0	0	0	0	0	7	0	14	0	0	0	0	0	0
(4536, 737)	6	0	7	0	0	0	0	0	4	0	14	0	0	0	0	0	0
(737, 4547)	2	0	2	0	0	0	0	0	5	0	19	0	0	0	0	0	0
(4547, 737)	2	0	5	0	0	0	0	0	2	0	19	0	0	0	0	0	0
(737, 4574)	4	0	2	0	0	0	0	0	4	0	17	0	0	0	0	0	0
(4574, 737)	4	0	4	0	0	0	0	0	2	0	17	0	0	0	0	0	0
(737, 4587)	0	0	1	0	0	0	0	0	4	0	31	0	0	0	0	0	0
(4587, 737)	0	0	4	0	0	0	0	0	1	0	31	0	0	0	0	0	0
(737, 4600)	0	0	2	0	0	0	0	0	4	0	27	0	0	0	0	0	0
(4600, 737)	0	0	4	0	0	0	0	0	2	0	27	0	0	0	0	0	0
(737, 4632)	14	0	3	0	0	0	0	0	11	0	6	0	0	0	0	0	1
(4632, 737)	14	0	11	0	0	0	0	0	3	0	6	0	0	0	0	0	0
(737, 4653)	2	0	1	0	0	0	0	0	8	0	31	0	0	0	0	0	0
(4653, 737)	2	0	8	0	0	0	0	0	1	0	31	0	0	0	0	0	0
(737, 4666)	6	0	6	0	0	0	0	0	0	0	20	0	0	0	0	0	0
(4666, 737)	6	0	0	0	0	0	0	0	6	0	20	0	0	0	0	0	0
(737, 4712)	6	0	4	0	0	0	0	0	9	0	31	0	0	0	0	0	1
(4712, 737)	6	0	9	0	0	0	0	0	4	0	31	0	0	0	0	0	1
(737, 4717)	5	0	3	0	0	0	0	0	3	0	15	0	0	0	0	0	0
