,"(0, 0, 0, 0)","(0, 0, 0, 1)","(0, 0, 1, 0)","(0, 0, 1, 1)","(0, 1, 0, 0)","(0, 1, 0, 1)","(0, 1, 1, 0)","(0, 1, 1, 1)","(1, 0, 0, 0)","(1, 0, 0, 1)","(1, 0, 1, 0)","(1, 0, 1, 1)","(1, 1, 0, 0)","(1, 1, 0, 1)","(1, 1, 1, 0)","(1, 1, 1, 1)"
"('152', '19')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('19', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '299')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('299', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '302')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('302', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '322')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('322', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '80')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('80', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '94')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('94', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '356')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('356', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '358')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('358', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '339')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('339', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '363')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('363', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '370')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('370', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '373')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('373', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '377')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('377', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '379')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('379', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '415')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('415', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '226')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('226', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '514')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '75')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('75', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '55')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('55', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '560')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('560', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '282')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('282', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '592')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('592', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '280')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('280', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '224')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('224', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '645')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('645', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '650')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('650', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '255')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('255', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '664')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('664', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '667')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('667', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '675')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('675', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '310')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('310', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '306')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('306', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '325')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('325', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '739')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('739', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '246')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('246', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '756')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('756', '152')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('152', '706')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('706', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '600')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('600', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '549')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('549', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '407')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('407', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '723')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('723', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '673')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('673', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '659')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('659', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '308')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('308', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('152', '864')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('864', '152')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '581')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('581', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '371')",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"('371', '182')",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"('182', '584')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('584', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '586')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('586', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '590')",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"('590', '182')",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"('182', '39')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('39', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '604')",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"('604', '182')",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"('182', '611')",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"('611', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"('182', '271')",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"('271', '182')",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"('182', '25')",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"('25', '182')",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"('182', '6')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('6', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '8')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '33')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('33', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '50')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('50', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '127')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('127', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '23')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('23', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '154')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('154', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '252')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('252', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '257')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('257', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '261')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('261', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '273')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('273', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '19')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('19', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '299')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('299', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '302')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('302', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '322')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('322', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '80')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('80', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '94')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('94', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '356')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('356', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '358')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('358', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '339')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('339', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '363')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('363', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '370')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('370', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '373')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('373', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '377')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('377', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '379')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('379', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '415')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('415', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '226')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('226', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '422')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('422', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '428')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('428', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '8282')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('8282', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '192')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('192', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '8284')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('8284', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '514')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('514', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '75')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('75', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '55')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('55', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '560')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('560', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '282')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('282', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '592')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('592', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '280')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('280', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '224')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('224', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '645')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('645', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '650')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('650', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '255')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('255', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '664')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('664', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '667')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('667', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '675')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('675', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '310')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('310', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '306')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('306', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '325')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('325', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '739')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('739', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '246')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('246', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '756')",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"('756', '182')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"('182', '706')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('706', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '600')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('600', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '549')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('549', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '407')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('407', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '723')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('723', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '673')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('673', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '659')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('659', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '308')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('308', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('182', '864')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('864', '182')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('581', '371')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('371', '581')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('581', '584')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('584', '581')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('581', '586')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('586', '581')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('581', '590')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('590', '581')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('581', '39')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('39', '581')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('581', '604')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('604', '581')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('581', '611')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('611', '581')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('581', '271')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('271', '581')",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"('581', '25')",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"('25', '581')",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"('581', '6')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('6', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '8')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('8', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '33')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('33', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '50')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('50', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '127')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('127', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '23')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('23', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '154')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('154', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '252')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('252', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '257')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('257', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '261')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('261', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '273')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('273', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '19')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('19', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '299')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('299', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '302')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('302', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '322')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('322', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '80')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('80', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '94')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('94', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '356')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('356', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '358')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('358', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '339')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('339', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '363')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('363', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '370')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('370', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '373')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('373', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '377')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('377', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '379')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('379', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '415')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('415', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '226')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('226', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '422')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('422', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '428')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('428', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '8282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('8282', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '192')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('192', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '8284')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('8284', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '514')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('514', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '75')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('75', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '55')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('55', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '560')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('560', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '282')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('282', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '592')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('592', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '280')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('280', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '224')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('224', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '645')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('645', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('581', '650')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('650', '581')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
